frame,shape,before_render_us,after_render_us,delta_render_us,before_wall_us,after_wall_us
2041,truncatedIcosahedron_ambo_relax_truncate33_hk64,32720,34641,1921,63261,63373
2042,truncatedIcosahedron_ambo_relax_truncate33_hk64,31401,33230,1829,61139,61046
2043,truncatedIcosahedron_ambo_relax_truncate33_hk64,31897,33789,1892,62956,63017
2044,truncatedIcosahedron_ambo_relax_truncate33_hk64,31109,32933,1824,61674,61603
2045,truncatedIcosahedron_ambo_relax_truncate33_hk64,31116,33087,1971,62469,62614
2046,truncatedIcosahedron_ambo_relax_truncate33_hk64,30387,32301,1914,61731,61668
2047,truncatedIcosahedron_ambo_relax_truncate33_hk64,30436,32384,1948,62512,62542
2048,truncatedIcosahedron_ambo_relax_truncate33_hk64,30147,32060,1913,62227,62189
2049,truncatedIcosahedron_ambo_relax_truncate33_hk64,30353,32215,1862,62383,62324
2050,truncatedIcosahedron_ambo_relax_truncate33_hk64,29769,31719,1950,61873,61964
2051,truncatedIcosahedron_ambo_relax_truncate33_hk64,30002,31931,1929,62693,62671
2052,truncatedIcosahedron_ambo_relax_truncate33_hk64,29780,31787,2007,62239,62314
2053,truncatedIcosahedron_ambo_relax_truncate33_hk64,30148,31991,1843,62830,62664
2054,truncatedIcosahedron_ambo_relax_truncate33_hk64,29820,31670,1850,62132,62138
2055,truncatedIcosahedron_ambo_relax_truncate33_hk64,30579,32380,1801,63221,63158
2056,truncatedIcosahedron_ambo_relax_truncate33_hk64,30402,32295,1893,62291,62375
2057,truncatedIcosahedron_ambo_relax_truncate33_hk64,30356,32278,1922,62412,62441
2058,dodecahedron_bevel2_relax_gyro,1788,1797,9,33892,31979
2059,dodecahedron_bevel2_relax_gyro,7777,8028,251,68450,68690
2060,dodecahedron_bevel2_relax_gyro,8167,8393,226,62839,62825
2061,dodecahedron_bevel2_relax_gyro,7822,8038,216,62116,62102
2062,dodecahedron_bevel2_relax_gyro,8152,8473,321,62846,62949
2063,dodecahedron_bevel2_relax_gyro,9311,9642,331,63609,63626
2064,dodecahedron_bevel2_relax_gyro,9472,9831,359,62621,62640
2065,dodecahedron_bevel2_relax_gyro,9264,9662,398,61896,61936
2066,dodecahedron_bevel2_relax_gyro,9674,10127,453,62869,62924
2067,dodecahedron_bevel2_relax_gyro,9843,10271,428,62628,62601
2068,dodecahedron_bevel2_relax_gyro,12199,12690,491,64815,64873
2069,dodecahedron_bevel2_relax_gyro,10911,11369,458,61164,61125
2070,dodecahedron_bevel2_relax_gyro,10838,11343,505,62373,62419
2071,dodecahedron_bevel2_relax_gyro,10620,11092,472,62225,62201
2072,dodecahedron_bevel2_relax_gyro,10488,10965,477,62322,62327
2073,dodecahedron_bevel2_relax_gyro,10338,10807,469,62309,62295
2074,dodecahedron_bevel2_relax_gyro,12452,12916,464,64576,64560
2075,dodecahedron_bevel2_relax_gyro,10332,10768,436,60394,60366
2076,dodecahedron_bevel2_relax_gyro,10359,10878,519,62485,62567
2077,dodecahedron_bevel2_relax_gyro,10292,10825,533,62393,62404
2078,dodecahedron_bevel2_relax_gyro,15526,16023,497,67693,67648
2079,dodecahedron_bevel2_relax_gyro,19677,33065,13388,66603,79496
2080,dodecahedron_bevel2_relax_gyro,19546,27115,7569,62325,56501
2081,dodecahedron_bevel2_relax_gyro,19764,25285,5521,62374,60339
2082,dodecahedron_bevel2_relax_gyro,20437,25678,5241,63135,62854
2083,dodecahedron_bevel2_relax_gyro,20927,27743,6816,62951,64524
2084,dodecahedron_bevel2_relax_gyro,33652,41229,7577,75185,75935
2085,dodecahedron_bevel2_relax_gyro,33357,37254,3897,62160,58476
2086,dodecahedron_bevel2_relax_gyro,33346,37341,3995,62449,62541
2087,dodecahedron_bevel2_relax_gyro,32369,36465,4096,61482,61581
2088,dodecahedron_bevel2_relax_gyro,32921,37137,4216,63012,63131
2089,dodecahedron_bevel2_relax_gyro,32459,36548,4089,62053,61924
2090,dodecahedron_bevel2_relax_gyro,37580,41850,4270,67580,67758
2091,dodecahedron_bevel2_relax_gyro,26313,33387,7074,51180,53986
2092,dodecahedron_bevel2_relax_gyro,26958,34049,7091,63103,63110
2093,dodecahedron_bevel2_relax_gyro,26416,33317,6901,61915,61727
2094,dodecahedron_bevel2_relax_gyro,27436,34179,6743,63484,63321
2095,dodecahedron_bevel2_relax_gyro,27017,33743,6726,62041,62024
2096,dodecahedron_bevel2_relax_gyro,41431,48242,6811,76874,76959
2097,dodecahedron_bevel2_relax_gyro,34291,40756,6465,54988,54688
2098,dodecahedron_bevel2_relax_gyro,34103,40103,6000,62268,61791
2099,dodecahedron_bevel2_relax_gyro,33813,39363,5550,62168,61719
2100,dodecahedron_bevel2_relax_gyro,33101,38117,5016,61737,61212
2101,dodecahedron_bevel2_relax_gyro,33632,38181,4549,62975,62520
2102,dodecahedron_bevel2_relax_gyro,34301,38808,4507,63130,63075
2103,dodecahedron_bevel2_relax_gyro,18617,22623,4006,46825,46319
2104,dodecahedron_bevel2_relax_gyro,18072,21967,3895,61904,61802
2105,dodecahedron_bevel2_relax_gyro,18576,22616,4040,62967,63108
2106,dodecahedron_bevel2_relax_gyro,18289,22261,3972,62172,62105
2107,dodecahedron_bevel2_relax_gyro,18728,22680,3952,62901,62870
2108,dodecahedron_bevel2_relax_gyro,18513,22518,4005,62247,62297
2109,dodecahedron_bevel2_relax_gyro,19076,22989,3913,63025,62931
2110,dodecahedron_bevel2_relax_gyro,18959,22825,3866,62341,62284
2111,dodecahedron_bevel2_relax_gyro,19084,23031,3947,62584,62666
2112,dodecahedron_bevel2_relax_gyro,19020,23058,4038,62385,62485
2113,dodecahedron_bevel2_relax_gyro,19165,23376,4211,62269,62434
2114,dodecahedron_bevel2_relax_gyro,18966,23207,4241,62262,62290
2115,dodecahedron_bevel2_relax_gyro,18906,23038,4132,62401,62290
2116,dodecahedron_bevel2_relax_gyro,19042,23266,4224,62652,62740
2117,dodecahedron_bevel2_relax_gyro,19383,23622,4239,62802,62816
2118,dodecahedron_bevel2_relax_gyro,19406,23793,4387,62483,62629
2119,dodecahedron_bevel2_relax_gyro,19369,23712,4343,62423,62378
2120,dodecahedron_bevel2_relax_gyro,19110,23324,4214,62202,62071
2121,dodecahedron_bevel2_relax_gyro,19504,23745,4241,62854,62881
2122,dodecahedron_bevel2_relax_gyro,19753,23956,4203,62707,62670
2123,dodecahedron_bevel2_relax_gyro,19369,23555,4186,62078,62056
2124,dodecahedron_bevel2_relax_gyro,19390,23522,4132,62483,62425
2125,dodecahedron_bevel2_relax_gyro,19234,23499,4265,62306,62437
2126,dodecahedron_bevel2_relax_gyro,19397,23695,4298,62630,62656
2127,dodecahedron_bevel2_relax_gyro,19285,23386,4101,62349,62142
2128,dodecahedron_bevel2_relax_gyro,19108,23210,4102,62284,62282
2129,dodecahedron_bevel2_relax_gyro,18909,23027,4118,61992,61988
2130,dodecahedron_bevel2_relax_gyro,18934,23069,4135,62540,62539
2131,dodecahedron_bevel2_relax_gyro,18976,23161,4185,62504,62550
2132,dodecahedron_bevel2_relax_gyro,18983,23059,4076,62467,62359
2133,dodecahedron_bevel2_relax_gyro,18816,22728,3912,62295,62128
2134,dodecahedron_bevel2_relax_gyro,18931,22791,3860,62579,62521
2135,dodecahedron_bevel2_relax_gyro,18460,22492,4032,61993,62161
2136,dodecahedron_bevel2_relax_gyro,18819,22703,3884,62820,62668
2137,dodecahedron_bevel2_relax_gyro,18376,22384,4008,62019,62139
2138,dodecahedron_bevel2_relax_gyro,18459,22489,4030,62544,62562
2139,dodecahedron_bevel2_relax_gyro,18246,22207,3961,62248,62177
2140,dodecahedron_bevel2_relax_gyro,18205,22266,4061,62419,62518
2141,dodecahedron_bevel2_relax_gyro,18376,22323,3947,62627,62514
2142,dodecahedron_bevel2_relax_gyro,18293,22243,3950,62378,62378
2143,dodecahedron_bevel2_relax_gyro,18797,22866,4069,63020,63136
2144,dodecahedron_bevel2_relax_gyro,18379,22479,4100,62041,62071
2145,dodecahedron_bevel2_relax_gyro,19000,23068,4068,62798,62766
2146,truncatedIcosidodecahedron_bevel5_relax_hk77,2419,2496,77,45880,41887
2147,truncatedIcosidodecahedron_bevel5_relax_hk77,10807,11320,513,70855,71282
2148,truncatedIcosidodecahedron_bevel5_relax_hk77,11064,11719,655,62707,62857
2149,truncatedIcosidodecahedron_bevel5_relax_hk77,10755,11346,591,62154,62087
2150,truncatedIcosidodecahedron_bevel5_relax_hk77,12975,13529,554,64682,64643
2151,truncatedIcosidodecahedron_bevel5_relax_hk77,15590,16609,1019,65062,65527
2152,truncatedIcosidodecahedron_bevel5_relax_hk77,16217,17398,1181,63071,63239
2153,truncatedIcosidodecahedron_bevel5_relax_hk77,15870,17152,1282,62115,62206
2154,truncatedIcosidodecahedron_bevel5_relax_hk77,16898,18422,1524,63487,63728
2155,truncatedIcosidodecahedron_bevel5_relax_hk77,16470,18008,1538,62025,62044
2156,truncatedIcosidodecahedron_bevel5_relax_hk77,22923,24508,1585,68903,68958
2157,truncatedIcosidodecahedron_bevel5_relax_hk77,19930,21453,1523,59519,59447
2158,truncatedIcosidodecahedron_bevel5_relax_hk77,21235,22933,1698,63745,63933
2159,truncatedIcosidodecahedron_bevel5_relax_hk77,20060,21659,1599,61262,61182
2160,truncatedIcosidodecahedron_bevel5_relax_hk77,21524,23466,1942,63920,64260
2161,truncatedIcosidodecahedron_bevel5_relax_hk77,20532,22196,1664,61109,60849
2162,truncatedIcosidodecahedron_bevel5_relax_hk77,33489,35410,1921,75419,75670
2163,truncatedIcosidodecahedron_bevel5_relax_hk77,16313,18466,2153,45274,45505
2164,truncatedIcosidodecahedron_bevel5_relax_hk77,17577,19810,2233,63722,63794
2165,truncatedIcosidodecahedron_bevel5_relax_hk77,16693,18804,2111,61580,61451
2166,truncatedIcosidodecahedron_bevel5_relax_hk77,31876,34215,2339,77650,77868
2167,truncatedIcosidodecahedron_bevel5_relax_hk77,40503,43083,2580,71085,71320
2168,truncatedIcosidodecahedron_bevel5_relax_hk77,40205,42460,2255,62157,61836
2169,truncatedIcosidodecahedron_bevel5_relax_hk77,36025,37608,1583,58283,57608
2170,truncatedIcosidodecahedron_bevel5_relax_hk77,37903,39442,1539,64394,64346
2171,truncatedIcosidodecahedron_bevel5_relax_hk77,38432,39099,667,62990,62117
2172,truncatedIcosidodecahedron_bevel5_relax_hk77,42556,43043,487,66585,66402
2173,truncatedIcosidodecahedron_bevel5_relax_hk77,41957,42513,556,61863,61929
2174,truncatedIcosidodecahedron_bevel5_relax_hk77,40095,42550,2455,60599,62493
2175,truncatedIcosidodecahedron_bevel5_relax_hk77,34890,37392,2502,57253,57296
2176,truncatedIcosidodecahedron_bevel5_relax_hk77,36671,39164,2493,64244,64224
2177,truncatedIcosidodecahedron_bevel5_relax_hk77,35130,37516,2386,60564,60468
2178,truncatedIcosidodecahedron_bevel5_relax_hk77,36688,39070,2382,64015,64012
2179,truncatedIcosidodecahedron_bevel5_relax_hk77,35556,37987,2431,61328,61374
2180,truncatedIcosidodecahedron_bevel5_relax_hk77,37046,39445,2399,63941,63916
2181,truncatedIcosidodecahedron_bevel5_relax_hk77,36266,38727,2461,61681,61741
2182,truncatedIcosidodecahedron_bevel5_relax_hk77,37384,39876,2492,63581,63608
2183,truncatedIcosidodecahedron_bevel5_relax_hk77,37570,40044,2474,62648,62628
2184,truncatedIcosidodecahedron_bevel5_relax_hk77,38014,40574,2560,62958,63043
2185,truncatedIcosidodecahedron_bevel5_relax_hk77,38754,41309,2555,63201,63195
2186,truncatedIcosidodecahedron_bevel5_relax_hk77,38349,40862,2513,62055,62011
2187,truncatedIcosidodecahedron_bevel5_relax_hk77,39404,42075,2671,63516,63671
2188,truncatedIcosidodecahedron_bevel5_relax_hk77,39290,41819,2529,62347,62196
2189,truncatedIcosidodecahedron_bevel5_relax_hk77,38880,41481,2601,62050,62122
2190,truncatedIcosidodecahedron_bevel5_relax_hk77,39464,42118,2654,63045,63095
2191,truncatedIcosidodecahedron_bevel5_relax_hk77,40151,43145,2994,63136,63484
2192,truncatedIcosidodecahedron_bevel5_relax_hk77,40170,42701,2531,62480,62014
2193,truncatedIcosidodecahedron_bevel5_relax_hk77,40021,42593,2572,62026,62070
2194,truncatedIcosidodecahedron_bevel5_relax_hk77,40534,43275,2741,62972,63142
2195,truncatedIcosidodecahedron_bevel5_relax_hk77,40190,43181,2991,62100,62363
2196,truncatedIcosidodecahedron_bevel5_relax_hk77,39929,42388,2459,62200,61666
2197,truncatedIcosidodecahedron_bevel5_relax_hk77,40142,42679,2537,62729,62748
2198,truncatedIcosidodecahedron_bevel5_relax_hk77,40461,43273,2812,62780,63105
2199,truncatedIcosidodecahedron_bevel5_relax_hk77,38939,41673,2734,60938,60853
2200,truncatedIcosidodecahedron_bevel5_relax_hk77,39031,41389,2358,62552,62173
2201,truncatedIcosidodecahedron_bevel5_relax_hk77,38707,41337,2630,62129,62407
2202,truncatedIcosidodecahedron_bevel5_relax_hk77,39076,41796,2720,62823,62913
2203,truncatedIcosidodecahedron_bevel5_relax_hk77,37551,40139,2588,60918,60801
2204,truncatedIcosidodecahedron_bevel5_relax_hk77,37945,40371,2426,62855,62691
2205,truncatedIcosidodecahedron_bevel5_relax_hk77,37309,39776,2467,61825,61864
2206,truncatedIcosidodecahedron_bevel5_relax_hk77,37553,40114,2561,62692,62791
2207,truncatedIcosidodecahedron_bevel5_relax_hk77,36409,38882,2473,61318,61219
2208,truncatedIcosidodecahedron_bevel5_relax_hk77,36917,39410,2493,62969,62985
2209,truncatedIcosidodecahedron_bevel5_relax_hk77,36174,38754,2580,61447,61521
2210,truncatedIcosidodecahedron_bevel5_relax_hk77,36284,38727,2443,62570,62433
2211,truncatedIcosidodecahedron_bevel5_relax_hk77,36087,38573,2486,62320,62360
2212,truncatedIcosidodecahedron_bevel5_relax_hk77,36292,38788,2496,62666,62675
2213,truncatedIcosidodecahedron_bevel5_relax_hk77,36144,38612,2468,62314,62284
2214,truncatedIcosidodecahedron_bevel5_relax_hk77,36161,38592,2431,62479,62429
2215,truncatedIcosidodecahedron_bevel5_relax_hk77,36473,39044,2571,62779,62911
2216,truncatedIcosidodecahedron_bevel5_relax_hk77,36507,38903,2396,62496,62305
2217,truncatedIcosidodecahedron_bevel5_relax_hk77,36460,38946,2486,62414,62503
2218,truncatedOctahedron_gyro_kis_hk17,1848,1896,48,27850,25410
2219,truncatedOctahedron_gyro_kis_hk17,8294,8605,311,68907,69166
2220,truncatedOctahedron_gyro_kis_hk17,8924,9222,298,63091,63075
2221,truncatedOctahedron_gyro_kis_hk17,8309,8594,285,61846,61832
2222,truncatedOctahedron_gyro_kis_hk17,9472,9762,290,63625,63628
2223,truncatedOctahedron_gyro_kis_hk17,12161,19798,7637,65148,72490
2224,truncatedOctahedron_gyro_kis_hk17,13151,17400,4249,63450,60061
2225,truncatedOctahedron_gyro_kis_hk17,12174,15015,2841,61189,59779
2226,truncatedOctahedron_gyro_kis_hk17,11863,13827,1964,62150,61271
2227,truncatedOctahedron_gyro_kis_hk17,12016,13729,1713,62615,62360
2228,truncatedOctahedron_gyro_kis_hk17,15167,17110,1943,65612,65841
2229,truncatedOctahedron_gyro_kis_hk17,15966,17212,1246,63241,62549
2230,truncatedOctahedron_gyro_kis_hk17,15448,16644,1196,61941,61887
2231,truncatedOctahedron_gyro_kis_hk17,15244,16366,1122,62255,62180
2232,truncatedOctahedron_gyro_kis_hk17,14708,15911,1203,61925,62010
2233,truncatedOctahedron_gyro_kis_hk17,14638,15984,1346,62393,62527
2234,truncatedOctahedron_gyro_kis_hk17,22217,23560,1343,70040,70031
2235,truncatedOctahedron_gyro_kis_hk17,24922,27684,2762,65163,66578
2236,truncatedOctahedron_gyro_kis_hk17,24762,27635,2873,62296,62408
2237,truncatedOctahedron_gyro_kis_hk17,25645,28908,3263,63342,63729
2238,truncatedOctahedron_gyro_kis_hk17,25551,29151,3600,62420,62758
2239,truncatedOctahedron_gyro_kis_hk17,26749,30517,3768,63660,63823
2240,truncatedOctahedron_gyro_kis_hk17,29273,33067,3794,64984,65010
2241,truncatedOctahedron_gyro_kis_hk17,21350,25199,3849,54221,54297
2242,truncatedOctahedron_gyro_kis_hk17,20507,24336,3829,61607,61590
2243,truncatedOctahedron_gyro_kis_hk17,21420,25277,3857,63375,63398
2244,truncatedOctahedron_gyro_kis_hk17,21191,25534,4343,62233,62717
2245,truncatedOctahedron_gyro_kis_hk17,21433,25880,4447,62703,62806
2246,truncatedOctahedron_gyro_kis_hk17,30413,35223,4810,71442,71802
2247,truncatedOctahedron_gyro_kis_hk17,24746,27701,2955,56775,54930
2248,truncatedOctahedron_gyro_kis_hk17,24836,27799,2963,62550,62555
2249,truncatedOctahedron_gyro_kis_hk17,24567,27287,2720,62191,61941
2250,truncatedOctahedron_gyro_kis_hk17,25152,27900,2748,63045,63073
2251,truncatedOctahedron_gyro_kis_hk17,25322,28057,2735,62631,62616
2252,truncatedOctahedron_gyro_kis_hk17,30481,33289,2808,67673,67744
2253,truncatedOctahedron_gyro_kis_hk17,17546,22278,4732,49522,51446
2254,truncatedOctahedron_gyro_kis_hk17,18122,22886,4764,63034,63066
2255,truncatedOctahedron_gyro_kis_hk17,17527,22210,4683,61870,61784
2256,truncatedOctahedron_gyro_kis_hk17,17928,22510,4582,62864,62758
2257,truncatedOctahedron_gyro_kis_hk17,17329,21962,4633,61553,61627
2258,truncatedOctahedron_gyro_kis_hk17,28939,33524,4585,74064,74022
2259,truncatedOctahedron_gyro_kis_hk17,45656,51070,5414,79170,79998
2260,truncatedOctahedron_gyro_kis_hk17,44392,49420,5028,61199,60808
2261,truncatedOctahedron_gyro_kis_hk17,43374,47849,4475,61424,60889
2262,truncatedOctahedron_gyro_kis_hk17,41215,44881,3666,60292,59491
2263,truncatedOctahedron_gyro_kis_hk17,38490,41628,3138,59724,59206
2264,truncatedOctahedron_gyro_kis_hk17,37640,40347,2707,61612,61178
2265,truncatedOctahedron_gyro_kis_hk17,36841,39200,2359,61717,61356
2266,truncatedOctahedron_gyro_kis_hk17,38011,40228,2217,63632,63488
2267,truncatedOctahedron_gyro_kis_hk17,35614,37760,2146,60058,59983
2268,truncatedOctahedron_gyro_kis_hk17,35286,37397,2111,62131,62094
2269,truncatedOctahedron_gyro_kis_hk17,34937,37147,2210,62107,62207
2270,truncatedOctahedron_gyro_kis_hk17,35329,37524,2195,62853,62836
2271,truncatedOctahedron_gyro_kis_hk17,35516,37763,2247,62648,62686
2272,truncatedOctahedron_gyro_kis_hk17,35855,38031,2176,62807,62728
2273,truncatedOctahedron_gyro_kis_hk17,36344,38659,2315,62597,62722
2274,truncatedOctahedron_gyro_kis_hk17,36415,38433,2018,62534,62232
2275,truncatedOctahedron_gyro_kis_hk17,36188,38491,2303,62226,62516
2276,truncatedOctahedron_gyro_kis_hk17,36493,38586,2093,62768,62553
2277,truncatedOctahedron_gyro_kis_hk17,38543,41062,2519,64511,64923
2278,truncatedOctahedron_gyro_kis_hk17,36956,39150,2194,60875,60548
2279,truncatedOctahedron_gyro_kis_hk17,37140,39787,2647,62700,63151
2280,truncatedOctahedron_gyro_kis_hk17,37330,39562,2232,62652,62234
2281,truncatedOctahedron_gyro_kis_hk17,39445,42294,2849,64576,65191
2282,truncatedOctahedron_gyro_kis_hk17,37307,39548,2241,60323,59712
2283,truncatedOctahedron_gyro_kis_hk17,38417,41008,2591,63565,63920
2284,truncatedOctahedron_gyro_kis_hk17,38828,41262,2434,62874,62713
2285,truncatedOctahedron_gyro_kis_hk17,39607,42458,2851,63239,63655
2286,truncatedOctahedron_gyro_kis_hk17,36571,38899,2328,59427,58901
2287,truncatedOctahedron_gyro_kis_hk17,38219,40952,2733,64110,64512
2288,truncatedOctahedron_gyro_kis_hk17,38362,40869,2507,62602,62377
2289,truncatedOctahedron_gyro_kis_hk17,38045,40707,2662,61859,62019
2290,truncatedOctahedron_gyro_kis_hk17,36943,39418,2475,61358,61170
2291,truncatedOctahedron_gyro_kis_hk17,36594,39048,2454,62109,62088
2292,truncatedOctahedron_gyro_kis_hk17,37562,40091,2529,63483,63545
2293,truncatedOctahedron_gyro_kis_hk17,36691,38924,2233,61590,61292
2294,truncatedOctahedron_gyro_kis_hk17,35847,38147,2300,61610,61681
2295,truncatedOctahedron_gyro_kis_hk17,36141,38447,2306,62754,62750
2296,truncatedOctahedron_gyro_kis_hk17,36218,38567,2349,62538,62579
2297,truncatedOctahedron_gyro_kis_hk17,36059,38225,2166,62308,62118
2298,truncatedOctahedron_gyro_kis_hk17,35514,37725,2211,61917,61957
2299,truncatedOctahedron_gyro_kis_hk17,35629,37836,2207,62582,62560
2300,truncatedOctahedron_gyro_kis_hk17,35028,37287,2259,61858,61909
2301,truncatedOctahedron_gyro_kis_hk17,35810,38111,2301,63251,63271
2302,truncatedOctahedron_gyro_kis_hk17,34885,37195,2310,61537,61542
2303,truncatedOctahedron_gyro_kis_hk17,35647,37848,2201,63224,63113
2304,truncatedOctahedron_gyro_kis_hk17,34884,37121,2237,61699,61732
2305,truncatedOctahedron_gyro_kis_hk17,35213,37341,2128,62507,62389
2306,truncatedOctahedron_gyro_kis_hk17,34814,37025,2211,62118,62186
2307,truncatedOctahedron_gyro_kis_hk17,35939,38102,2163,63586,63535
2308,truncatedOctahedron_gyro_kis_hk17,35105,37353,2248,61628,61708
2309,truncatedOctahedron_gyro_kis_hk17,35755,37970,2215,63111,63076
2310,truncatedIcosahedron_ambo_relax_truncate001_hankin59,2072,2064,-8,28778,26553
2311,truncatedIcosahedron_ambo_relax_truncate001_hankin59,9263,9707,444,69651,70098
2312,truncatedIcosahedron_ambo_relax_truncate001_hankin59,8912,9278,366,62109,62030
2313,truncatedIcosahedron_ambo_relax_truncate001_hankin59,9387,9800,413,62935,62982
2314,truncatedIcosahedron_ambo_relax_truncate001_hankin59,9689,10087,398,62764,62746
2315,truncatedIcosahedron_ambo_relax_truncate001_hankin59,12478,13039,561,65246,65398
2316,truncatedIcosahedron_ambo_relax_truncate001_hankin59,11644,12287,643,61627,61700
2317,truncatedIcosahedron_ambo_relax_truncate001_hankin59,12618,13407,789,63435,63577
2318,truncatedIcosahedron_ambo_relax_truncate001_hankin59,12120,13006,886,61964,62048
2319,truncatedIcosahedron_ambo_relax_truncate001_hankin59,13301,14257,956,63629,63699
2320,truncatedIcosahedron_ambo_relax_truncate001_hankin59,15021,15937,916,64234,64192
