frame,shape,before_render_us,after_render_us,delta_render_us,before_wall_us,after_wall_us
2915,icosidodecahedron_truncate5d_ambo_dual,14228,18013,3785,62334,62241
2916,icosidodecahedron_truncate5d_ambo_dual,14520,18470,3950,62810,62919
2917,icosidodecahedron_truncate5d_ambo_dual,14140,17847,3707,62081,61836
2918,icosidodecahedron_truncate5d_ambo_dual,14479,18527,4048,62805,63142
2919,icosidodecahedron_truncate5d_ambo_dual,14383,18026,3643,62365,61960
2920,icosidodecahedron_truncate5d_ambo_dual,14563,18535,3972,62642,62970
2921,icosidodecahedron_truncate5d_ambo_dual,14586,18391,3805,62482,62324
2922,icosidodecahedron_truncate5d_ambo_dual,14609,18778,4169,62485,62849
2923,icosidodecahedron_truncate5d_ambo_dual,14620,18301,3681,62453,61985
2924,icosidodecahedron_truncate5d_ambo_dual,14308,18478,4170,62151,62638
2925,icosidodecahedron_truncate5d_ambo_dual,14311,18232,3921,62451,62221
2926,icosidodecahedron_truncate5d_ambo_dual,14533,18391,3858,62672,62621
2927,icosidodecahedron_truncate5d_ambo_dual,14703,18889,4186,62632,62959
2928,icosidodecahedron_truncate5d_ambo_dual,14671,18921,4250,62429,62494
2929,icosidodecahedron_truncate5d_ambo_dual,14125,18002,3877,61665,61341
2930,icosidodecahedron_truncate5d_ambo_dual,15086,18914,3828,63475,63373
2931,icosidodecahedron_truncate5d_ambo_dual,14567,18624,4057,61942,62177
2932,icosidodecahedron_truncate5d_ambo_dual,14894,18914,4020,62789,62722
2933,icosidodecahedron_truncate5d_ambo_dual,14096,18070,3974,61664,61624
2934,icosidodecahedron_truncate5d_ambo_dual,15100,19107,4007,63466,63500
2935,icosidodecahedron_truncate5d_ambo_dual,14544,18745,4201,61904,62097
2936,icosidodecahedron_truncate5d_ambo_dual,15042,19025,3983,62960,62741
2937,icosidodecahedron_truncate5d_ambo_dual,14129,18044,3915,61547,61479
2938,icosidodecahedron_truncate5d_ambo_dual,15061,19192,4131,63395,63616
2939,icosidodecahedron_truncate5d_ambo_dual,14841,18826,3985,62247,62094
2940,icosidodecahedron_truncate5d_ambo_dual,14375,18209,3834,62002,61845
2941,icosidodecahedron_truncate5d_ambo_dual,14525,18341,3816,62611,62579
2942,icosidodecahedron_truncate5d_ambo_dual,14284,18319,4035,62220,62440
2943,icosidodecahedron_truncate5d_ambo_dual,14578,18521,3943,62782,62724
2944,icosidodecahedron_truncate5d_ambo_dual,14363,18275,3912,62246,62215
2945,icosidodecahedron_truncate5d_ambo_dual,14489,18442,3953,62344,62386
2946,icosidodecahedron_truncate5d_ambo_dual,14403,18211,3808,62377,62231
2947,icosidodecahedron_truncate5d_ambo_dual,14296,18346,4050,62354,62590
2948,icosidodecahedron_truncate5d_ambo_dual,14337,18132,3795,62490,62248
2949,icosidodecahedron_truncate5d_ambo_dual,14350,18277,3927,62474,62606
2950,icosidodecahedron_truncate5d_ambo_dual,14387,18246,3859,62497,62431
2951,icosidodecahedron_truncate5d_ambo_dual,14892,18573,3681,62956,62781
2952,icosidodecahedron_truncate5d_ambo_dual,14052,17933,3881,61620,61821
2953,icosidodecahedron_truncate5d_ambo_dual,14938,18641,3703,63348,63176
2954,icosidodecahedron_truncate5d_ambo_dual,14370,18118,3748,61893,61925
2955,icosidodecahedron_truncate5d_ambo_dual,14773,18555,3782,62863,62898
2956,snubDodecahedron_truncate5d_ambo_dual,2073,2039,-34,49753,46000
2957,snubDodecahedron_truncate5d_ambo_dual,11231,12243,1012,71663,72664
2958,snubDodecahedron_truncate5d_ambo_dual,10880,11864,984,62110,62089
2959,snubDodecahedron_truncate5d_ambo_dual,11194,12222,1028,62775,62824
2960,snubDodecahedron_truncate5d_ambo_dual,12447,13474,1027,63713,63713
2961,snubDodecahedron_truncate5d_ambo_dual,14368,15117,749,64099,63842
2962,snubDodecahedron_truncate5d_ambo_dual,14017,14711,694,62112,62055
2963,snubDodecahedron_truncate5d_ambo_dual,14111,14889,778,62555,62628
2964,snubDodecahedron_truncate5d_ambo_dual,13858,14644,786,62211,62218
2965,snubDodecahedron_truncate5d_ambo_dual,13932,14734,802,62527,62551
2966,snubDodecahedron_truncate5d_ambo_dual,19231,19927,696,67761,67650
2967,snubDodecahedron_truncate5d_ambo_dual,23560,27459,3899,66777,69970
2968,snubDodecahedron_truncate5d_ambo_dual,23118,27529,4411,62003,62521
2969,snubDodecahedron_truncate5d_ambo_dual,24710,30052,5342,64055,64975
2970,snubDodecahedron_truncate5d_ambo_dual,24097,30420,6323,61840,62883
2971,snubDodecahedron_truncate5d_ambo_dual,26051,33149,7098,64472,65189
2972,snubDodecahedron_truncate5d_ambo_dual,34460,41823,7363,70873,71137
2973,snubDodecahedron_truncate5d_ambo_dual,34477,38205,3728,62470,58818
2974,snubDodecahedron_truncate5d_ambo_dual,32911,36591,3680,60894,60828
2975,snubDodecahedron_truncate5d_ambo_dual,34141,37939,3798,63687,63810
2976,snubDodecahedron_truncate5d_ambo_dual,32958,36971,4013,61280,61492
2977,snubDodecahedron_truncate5d_ambo_dual,33812,37922,4110,63060,63153
2978,snubDodecahedron_truncate5d_ambo_dual,36804,40868,4064,65445,65407
2979,snubDodecahedron_truncate5d_ambo_dual,26607,33048,6441,52260,54635
2980,snubDodecahedron_truncate5d_ambo_dual,26179,31388,5209,62034,60802
2981,snubDodecahedron_truncate5d_ambo_dual,26786,31041,4255,63064,62121
2982,snubDodecahedron_truncate5d_ambo_dual,26543,30840,4297,62217,62260
2983,snubDodecahedron_truncate5d_ambo_dual,27088,31381,4293,63006,63058
2984,snubDodecahedron_truncate5d_ambo_dual,37570,41971,4401,72989,73050
2985,snubDodecahedron_truncate5d_ambo_dual,32790,37013,4223,57668,57490
2986,snubDodecahedron_truncate5d_ambo_dual,32471,36734,4263,62141,62181
2987,snubDodecahedron_truncate5d_ambo_dual,32394,36527,4133,62384,62254
2988,snubDodecahedron_truncate5d_ambo_dual,33025,36780,3755,63094,62713
2989,snubDodecahedron_truncate5d_ambo_dual,32869,36489,3620,62305,62170
2990,snubDodecahedron_truncate5d_ambo_dual,34324,37852,3528,63916,63832
2991,snubDodecahedron_truncate5d_ambo_dual,19614,25468,5854,47760,50077
2992,snubDodecahedron_truncate5d_ambo_dual,19190,25390,6200,62038,62384
2993,snubDodecahedron_truncate5d_ambo_dual,19667,25410,5743,62620,62157
2994,snubDodecahedron_truncate5d_ambo_dual,19205,25425,6220,61999,62476
2995,snubDodecahedron_truncate5d_ambo_dual,19655,25419,5764,62910,62455
2996,snubDodecahedron_truncate5d_ambo_dual,19324,25698,6374,62130,62746
2997,snubDodecahedron_truncate5d_ambo_dual,19800,25584,5784,62938,62407
2998,snubDodecahedron_truncate5d_ambo_dual,19540,25694,6154,62256,62567
2999,snubDodecahedron_truncate5d_ambo_dual,19798,25672,5874,62718,62445
3000,snubDodecahedron_truncate5d_ambo_dual,19847,26105,6258,62512,62895
3001,snubDodecahedron_truncate5d_ambo_dual,19690,25630,5940,62304,61971
3002,snubDodecahedron_truncate5d_ambo_dual,19746,26068,6322,62519,62898
3003,snubDodecahedron_truncate5d_ambo_dual,19703,25837,6134,62419,62230
3004,snubDodecahedron_truncate5d_ambo_dual,19606,25887,6281,62353,62511
3005,snubDodecahedron_truncate5d_ambo_dual,19813,25789,5976,62668,62363
3006,snubDodecahedron_truncate5d_ambo_dual,20326,27029,6703,62973,63702
3007,snubDodecahedron_truncate5d_ambo_dual,20048,26009,5961,62190,61441
3008,snubDodecahedron_truncate5d_ambo_dual,20124,26420,6296,62542,62863
3009,snubDodecahedron_truncate5d_ambo_dual,20328,26491,6163,62414,62279
3010,snubDodecahedron_truncate5d_ambo_dual,20603,27268,6665,62734,63292
3011,snubDodecahedron_truncate5d_ambo_dual,20688,26790,6102,62599,61991
3012,snubDodecahedron_truncate5d_ambo_dual,19860,26183,6323,61633,61855
3013,snubDodecahedron_truncate5d_ambo_dual,20554,26763,6209,63156,63048
3014,snubDodecahedron_truncate5d_ambo_dual,20124,26782,6658,62031,62473
3015,snubDodecahedron_truncate5d_ambo_dual,19993,26180,6187,62331,61850
3016,snubDodecahedron_truncate5d_ambo_dual,19615,25804,6189,62083,62091
3017,snubDodecahedron_truncate5d_ambo_dual,19460,25850,6390,62306,62513
3018,snubDodecahedron_truncate5d_ambo_dual,19770,25902,6132,62777,62514
3019,snubDodecahedron_truncate5d_ambo_dual,19735,26075,6340,62425,62632
3020,snubDodecahedron_truncate5d_ambo_dual,20030,25864,5834,62755,62251
3021,snubDodecahedron_truncate5d_ambo_dual,19222,25368,6146,61652,61965
3022,snubDodecahedron_truncate5d_ambo_dual,19770,25547,5777,63007,62640
3023,snubDodecahedron_truncate5d_ambo_dual,19849,25899,6050,62539,62814
3024,snubDodecahedron_truncate5d_ambo_dual,19263,25096,5833,61875,61711
3025,snubDodecahedron_truncate5d_ambo_dual,20022,25950,5928,63022,63066
3026,snubDodecahedron_truncate5d_ambo_dual,19010,24945,5935,61449,61455
3027,snubDodecahedron_truncate5d_ambo_dual,19554,25420,5866,63004,62936
3028,snubDodecahedron_truncate5d_ambo_dual,18956,24884,5928,61863,61931
3029,snubDodecahedron_truncate5d_ambo_dual,19255,25339,6084,62759,62921
3030,snubDodecahedron_truncate5d_ambo_dual,19143,24975,5832,62349,62097
3031,snubDodecahedron_truncate5d_ambo_dual,19413,25276,5863,62732,62761
3032,snubDodecahedron_truncate5d_ambo_dual,19716,25399,5683,62765,62585
3033,snubDodecahedron_truncate5d_ambo_dual,19302,25243,5941,62046,62305
3034,octahedron_hk34_ambo_hk72,1553,1528,-25,44711,38746
3035,octahedron_hk34_ambo_hk72,8112,8340,228,69019,69274
3036,octahedron_hk34_ambo_hk72,7458,7696,238,61807,61817
3037,octahedron_hk34_ambo_hk72,8076,8328,252,63078,63148
3038,octahedron_hk34_ambo_hk72,7489,7792,303,61928,61924
3039,octahedron_hk34_ambo_hk72,16356,16594,238,71270,71195
3040,octahedron_hk34_ambo_hk72,15196,15374,178,61297,61224
3041,octahedron_hk34_ambo_hk72,15347,15538,191,62298,62293
3042,octahedron_hk34_ambo_hk72,14175,14326,151,61288,61247
3043,octahedron_hk34_ambo_hk72,14239,14402,163,62515,62535
3044,octahedron_hk34_ambo_hk72,13734,13844,110,61954,61901
3045,octahedron_hk34_ambo_hk72,14036,14192,156,62749,62797
3046,octahedron_hk34_ambo_hk72,15211,15251,40,63632,63525
3047,octahedron_hk34_ambo_hk72,14855,15008,153,62088,62171
3048,octahedron_hk34_ambo_hk72,12901,13094,193,60501,60540
3049,octahedron_hk34_ambo_hk72,13358,13560,202,62919,62919
3050,octahedron_hk34_ambo_hk72,11621,11838,217,60727,60740
3051,octahedron_hk34_ambo_hk72,12178,12387,209,63022,63065
3052,octahedron_hk34_ambo_hk72,13577,13739,162,63915,63805
3053,octahedron_hk34_ambo_hk72,17122,17441,319,65956,66127
3054,octahedron_hk34_ambo_hk72,15437,15697,260,60776,60720
3055,octahedron_hk34_ambo_hk72,16962,17150,188,63986,63912
3056,octahedron_hk34_ambo_hk72,17548,17651,103,63054,62963
3057,octahedron_hk34_ambo_hk72,16959,17329,370,61608,61865
3058,octahedron_hk34_ambo_hk72,17116,17591,475,62624,62711
3059,octahedron_hk34_ambo_hk72,18162,18751,589,63508,63618
3060,octahedron_hk34_ambo_hk72,18478,19006,528,62775,62723
3061,octahedron_hk34_ambo_hk72,17884,18446,562,61872,61900
3062,octahedron_hk34_ambo_hk72,17393,17880,487,61973,61895
3063,octahedron_hk34_ambo_hk72,18167,18663,496,63236,63249
3064,octahedron_hk34_ambo_hk72,17447,17915,468,61743,61713
3065,octahedron_hk34_ambo_hk72,18041,18467,426,63062,63067
3066,octahedron_hk34_ambo_hk72,17324,17735,411,61798,61729
3067,octahedron_hk34_ambo_hk72,18579,18989,410,63705,63715
3068,octahedron_hk34_ambo_hk72,17411,17815,404,61294,61288
3069,octahedron_hk34_ambo_hk72,17771,18238,467,62822,62884
3070,octahedron_hk34_ambo_hk72,17457,17917,460,62143,62124
3071,octahedron_hk34_ambo_hk72,17882,18361,479,62884,62903
3072,octahedron_hk34_ambo_hk72,17473,17916,443,62059,62018
3073,octahedron_hk34_ambo_hk72,17902,18388,486,62574,62610
3074,octahedron_hk34_ambo_hk72,17478,17919,441,62039,61993
3075,octahedron_hk34_ambo_hk72,17839,18291,452,62806,62815
3076,octahedron_hk34_ambo_hk72,17753,18214,461,62375,62385
3077,octahedron_hk34_ambo_hk72,18292,18753,461,62990,62989
3078,octahedron_hk34_ambo_hk72,17826,18282,456,61995,62052
3079,octahedron_hk34_ambo_hk72,18632,19117,485,63329,63297
3080,octahedron_hk34_ambo_hk72,18374,18856,482,62194,62199
3081,octahedron_hk34_ambo_hk72,18581,19035,454,62665,62646
3082,octahedron_hk34_ambo_hk72,18510,18989,479,62391,62416
3083,octahedron_hk34_ambo_hk72,18802,19325,523,62753,62797
3084,octahedron_hk34_ambo_hk72,18440,18914,474,62105,62050
3085,octahedron_hk34_ambo_hk72,18767,19272,505,62788,62824
3086,octahedron_hk34_ambo_hk72,17999,18568,569,61693,61755
3087,octahedron_hk34_ambo_hk72,18647,19204,557,63109,63096
3088,octahedron_hk34_ambo_hk72,17682,18192,510,61484,61448
3089,octahedron_hk34_ambo_hk72,18129,18635,506,62654,62653
3090,octahedron_hk34_ambo_hk72,17699,18254,555,62031,62076
3091,octahedron_hk34_ambo_hk72,18255,18702,447,63017,62909
3092,octahedron_hk34_ambo_hk72,17475,17909,434,61681,61709
3093,octahedron_hk34_ambo_hk72,17668,18121,453,62709,62674
3094,octahedron_hk34_ambo_hk72,17490,17964,474,62286,62305
3095,octahedron_hk34_ambo_hk72,17605,18020,415,62575,62518
3096,octahedron_hk34_ambo_hk72,17180,17715,535,62035,62157
3097,octahedron_hk34_ambo_hk72,17418,17896,478,62702,62641
3098,octahedron_hk34_ambo_hk72,17231,17796,565,62275,62362
3099,octahedron_hk34_ambo_hk72,17303,17843,540,62540,62509
3100,octahedron_hk34_ambo_hk72,17325,17893,568,62484,62512
3101,octahedron_hk34_ambo_hk72,17455,17991,536,62580,62559
3102,octahedron_hk34_ambo_hk72,17816,18342,526,62822,62818
3103,octahedron_hk34_ambo_hk72,17388,17935,547,62033,62055
3104,rhombicuboctahedron_hk63_ambo_hk63,1753,1742,-11,46826,46273
3105,rhombicuboctahedron_hk63_ambo_hk63,8699,9078,379,69160,69596
3106,rhombicuboctahedron_hk63_ambo_hk63,8804,9225,421,62618,62599
3107,rhombicuboctahedron_hk63_ambo_hk63,8689,9053,364,62346,62289
3108,rhombicuboctahedron_hk63_ambo_hk63,9520,9997,477,63293,63406
3109,rhombicuboctahedron_hk63_ambo_hk63,18577,19003,426,71472,71438
3110,rhombicuboctahedron_hk63_ambo_hk63,17823,18158,335,61702,61615
3111,rhombicuboctahedron_hk63_ambo_hk63,16350,16579,229,60987,60878
3112,rhombicuboctahedron_hk63_ambo_hk63,16217,16546,329,62325,62426
3113,rhombicuboctahedron_hk63_ambo_hk63,15852,16148,296,62093,62061
3114,rhombicuboctahedron_hk63_ambo_hk63,18419,18495,76,65017,64813
3115,rhombicuboctahedron_hk63_ambo_hk63,18545,18615,70,62590,62580
3116,rhombicuboctahedron_hk63_ambo_hk63,17328,17578,250,61244,61424
3117,rhombicuboctahedron_hk63_ambo_hk63,17977,18327,350,63065,63156
3118,rhombicuboctahedron_hk63_ambo_hk63,17502,17865,363,61982,61987
3119,rhombicuboctahedron_hk63_ambo_hk63,16941,17310,369,61898,61963
3120,rhombicuboctahedron_hk63_ambo_hk63,16113,16542,429,61687,61694
3121,rhombicuboctahedron_hk63_ambo_hk63,15910,16342,432,61952,61947
3122,rhombicuboctahedron_hk63_ambo_hk63,21056,21498,442,67599,67617
3123,rhombicuboctahedron_hk63_ambo_hk63,25732,26521,789,67101,67437
3124,rhombicuboctahedron_hk63_ambo_hk63,24234,24928,694,60961,60865
3125,rhombicuboctahedron_hk63_ambo_hk63,24165,24411,246,62388,61941
3126,rhombicuboctahedron_hk63_ambo_hk63,25348,25654,306,63640,63705
3127,rhombicuboctahedron_hk63_ambo_hk63,24779,25088,309,61880,61893
3128,rhombicuboctahedron_hk63_ambo_hk63,25973,26371,398,63652,63741
3129,rhombicuboctahedron_hk63_ambo_hk63,25707,26076,369,62192,62166
3130,rhombicuboctahedron_hk63_ambo_hk63,25731,26623,892,62484,63009
3131,rhombicuboctahedron_hk63_ambo_hk63,23772,24571,799,60511,60408
3132,rhombicuboctahedron_hk63_ambo_hk63,24081,24910,829,62766,62853
3133,rhombicuboctahedron_hk63_ambo_hk63,23725,24525,800,62159,62064
3134,rhombicuboctahedron_hk63_ambo_hk63,23730,24627,897,62459,62563
3135,rhombicuboctahedron_hk63_ambo_hk63,23614,24448,834,62344,62280
3136,rhombicuboctahedron_hk63_ambo_hk63,24055,24939,884,62902,62958
3137,rhombicuboctahedron_hk63_ambo_hk63,24391,25218,827,62476,62412
3138,rhombicuboctahedron_hk63_ambo_hk63,24170,25067,897,62247,62311
3139,rhombicuboctahedron_hk63_ambo_hk63,25052,26019,967,63343,63413
3140,rhombicuboctahedron_hk63_ambo_hk63,24180,25042,862,61589,61480
3141,rhombicuboctahedron_hk63_ambo_hk63,25998,27026,1028,64277,64453
3142,rhombicuboctahedron_hk63_ambo_hk63,24100,24910,810,60552,60345
3143,rhombicuboctahedron_hk63_ambo_hk63,25693,26631,938,64054,64182
3144,rhombicuboctahedron_hk63_ambo_hk63,24756,25595,839,61532,61426
3145,rhombicuboctahedron_hk63_ambo_hk63,26665,27803,1138,64369,64659
3146,rhombicuboctahedron_hk63_ambo_hk63,24681,25525,844,60476,60238
3147,rhombicuboctahedron_hk63_ambo_hk63,26269,27294,1025,64104,64231
3148,rhombicuboctahedron_hk63_ambo_hk63,25154,26042,888,61346,61210
3149,rhombicuboctahedron_hk63_ambo_hk63,26379,27445,1066,63681,63864
3150,rhombicuboctahedron_hk63_ambo_hk63,25425,26380,955,61508,61397
3151,rhombicuboctahedron_hk63_ambo_hk63,26578,27595,1017,63620,63655
3152,rhombicuboctahedron_hk63_ambo_hk63,24994,25791,797,60878,60663
3153,rhombicuboctahedron_hk63_ambo_hk63,26133,27047,914,63341,63465
3154,rhombicuboctahedron_hk63_ambo_hk63,25108,26065,957,61441,61486
3155,rhombicuboctahedron_hk63_ambo_hk63,25425,26297,872,62777,62689
3156,rhombicuboctahedron_hk63_ambo_hk63,24966,25785,819,62010,61947
3157,rhombicuboctahedron_hk63_ambo_hk63,24830,25692,862,62315,62350
3158,rhombicuboctahedron_hk63_ambo_hk63,24762,25709,947,62391,62479
3159,rhombicuboctahedron_hk63_ambo_hk63,24206,25079,873,61904,61832
3160,rhombicuboctahedron_hk63_ambo_hk63,24754,25556,802,63048,62973
3161,rhombicuboctahedron_hk63_ambo_hk63,24461,25345,884,62167,62251
3162,rhombicuboctahedron_hk63_ambo_hk63,23979,24827,848,61980,61941
3163,rhombicuboctahedron_hk63_ambo_hk63,24167,25080,913,62650,62722
3164,rhombicuboctahedron_hk63_ambo_hk63,23772,24598,826,62065,61979
3165,rhombicuboctahedron_hk63_ambo_hk63,24116,24971,855,62804,62833
3166,rhombicuboctahedron_hk63_ambo_hk63,23598,24494,896,61943,61965
3167,rhombicuboctahedron_hk63_ambo_hk63,24326,25180,854,63189,63148
3168,rhombicuboctahedron_hk63_ambo_hk63,23458,24308,850,61594,61589
3169,rhombicuboctahedron_hk63_ambo_hk63,24265,25134,869,63027,63043
3170,rhombicuboctahedron_hk63_ambo_hk63,23497,24311,814,61664,61626
3171,rhombicuboctahedron_hk63_ambo_hk63,24315,25107,792,63280,63258
3172,rhombicuboctahedron_hk63_ambo_hk63,23567,24377,810,61711,61730
3173,rhombicuboctahedron_hk63_ambo_hk63,23818,24666,848,62712,62803
3174,truncatedIcosahedron_hk54_ambo_hk72,1829,1850,21,40527,39642
3175,truncatedIcosahedron_hk54_ambo_hk72,10038,10396,358,70670,70991
3176,truncatedIcosahedron_hk54_ambo_hk72,9464,9851,387,61889,61909
3177,truncatedIcosahedron_hk54_ambo_hk72,9982,10320,338,62981,62938
3178,truncatedIcosahedron_hk54_ambo_hk72,10758,11133,375,63239,63273
3179,truncatedIcosahedron_hk54_ambo_hk72,18407,18773,366,70078,70060
3180,truncatedIcosahedron_hk54_ambo_hk72,16993,17347,354,61036,61019
3181,truncatedIcosahedron_hk54_ambo_hk72,17040,17313,273,62504,62416
3182,truncatedIcosahedron_hk54_ambo_hk72,16148,16506,358,61568,61653
3183,truncatedIcosahedron_hk54_ambo_hk72,15987,16500,513,62292,62452
3184,truncatedIcosahedron_hk54_ambo_hk72,16599,16985,386,63066,62946
3185,truncatedIcosahedron_hk54_ambo_hk72,16199,16607,408,61744,61770
3186,truncatedIcosahedron_hk54_ambo_hk72,20801,21089,288,67067,66942
3187,truncatedIcosahedron_hk54_ambo_hk72,20380,20922,542,61983,62317
3188,truncatedIcosahedron_hk54_ambo_hk72,20426,21026,600,62555,62548
3189,truncatedIcosahedron_hk54_ambo_hk72,19084,19693,609,61117,61114
3190,truncatedIcosahedron_hk54_ambo_hk72,18878,19507,629,62248,62274
3191,truncatedIcosahedron_hk54_ambo_hk72,18367,18950,583,61953,61901
3192,truncatedIcosahedron_hk54_ambo_hk72,27805,28403,598,71905,71915
3193,truncatedIcosahedron_hk54_ambo_hk72,32573,33584,1011,67177,67578
3194,truncatedIcosahedron_hk54_ambo_hk72,30928,31703,775,60809,60561
3195,truncatedIcosahedron_hk54_ambo_hk72,30229,30825,596,61758,61576
3196,truncatedIcosahedron_hk54_ambo_hk72,30681,31129,448,62910,62762
3197,truncatedIcosahedron_hk54_ambo_hk72,30662,31651,989,62445,62980
3198,truncatedIcosahedron_hk54_ambo_hk72,30496,32422,1926,62293,63224
3199,truncatedIcosahedron_hk54_ambo_hk72,31043,33216,2173,63008,63260
3200,truncatedIcosahedron_hk54_ambo_hk72,32889,35288,2399,64302,64568
3201,truncatedIcosahedron_hk54_ambo_hk72,30319,32661,2342,59678,59583
3202,truncatedIcosahedron_hk54_ambo_hk72,30452,32874,2422,62593,62674
3203,truncatedIcosahedron_hk54_ambo_hk72,30261,32576,2315,62268,62164
3204,truncatedIcosahedron_hk54_ambo_hk72,30635,33069,2434,62835,62953
3205,truncatedIcosahedron_hk54_ambo_hk72,30635,32888,2253,62454,62281
3206,truncatedIcosahedron_hk54_ambo_hk72,30832,33328,2496,62664,62901
3207,truncatedIcosahedron_hk54_ambo_hk72,33906,36346,2440,65533,65478
3208,truncatedIcosahedron_hk54_ambo_hk72,31101,33471,2370,59657,59587
3209,truncatedIcosahedron_hk54_ambo_hk72,33082,35638,2556,64423,64629
3210,truncatedIcosahedron_hk54_ambo_hk72,31767,34135,2368,61146,60959
3211,truncatedIcosahedron_hk54_ambo_hk72,36633,39335,2702,67334,67662
3212,truncatedIcosahedron_hk54_ambo_hk72,32401,34851,2450,58229,57978
3213,truncatedIcosahedron_hk54_ambo_hk72,35359,38143,2784,65420,65754
3214,truncatedIcosahedron_hk54_ambo_hk72,33665,36235,2570,60766,60608
3215,truncatedIcosahedron_hk54_ambo_hk72,34325,36605,2280,63180,62832
3216,truncatedIcosahedron_hk54_ambo_hk72,33315,35657,2342,61456,61512
